session_id,seq,k_before,k_after,agent,mode,repo,tool_kind,tool_name,what,result_chars,later_calls,rent_tokens,rent_usd,stratum_pick,stratum
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7638,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '3920,3975p' STABILIZATION.md && rg -n ""Review Next|Recommended Cleanup Actions|Continue auditing|remaining|deferred|out of scope|test.skip|test.fixme|credential|Font Awesome|Analyze|pending|mo",40154,9645,96821332.5,48.41066625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7700,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9637,96745843.0,48.3729215,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7775,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9630,96675570.0,48.337785,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7885,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""Stabilization Coverage Watchlist|Coverage Still|Browser|mobile|General|Next|TODO|still need|needs|Current inventory|checkpoint|global-admin|viewport|skip/fixme"" STABILIZATION.md tests/test-inve",40152,9617,96535446.0,48.267723,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,5710,3,12,codex,unknown,evorto-app/app,bash,exec_command,"gh run view 26880373082 --job 79278552984 --log | rg -n ""Prune expired|Install dependencies|Configure Font|error:|##\[error\]|Missing|required|No Neon|PARENT_BRANCH_ID|Process completed|bun install|40",39053,9887,96529252.75,48.264626375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7709,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/playwright-skip-inventory.spec.ts helpers/testing/stabilization-source.spec.ts,40067,9636,96521403.0,48.2607015,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7740,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/playwright-skip-inventory.spec.ts helpers/testing/stabilization-source.spec.ts,40067,9633,96491352.75,48.245676375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7910,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26882420556 --job 79285621577 --log,40140,9615,96486525.0,48.2432625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7968,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9608,96454712.0,48.227356,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8000,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9605,96424595.0,48.2122975,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8039,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9601,96384439.0,48.1922195,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8116,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '3920,3985p' STABILIZATION.md && rg -n ""Current post-push|Review Next|watchpoint|deferred|Browser|mobile|General|stale|drift|TODO|FIXME|needs|remain|blocked|Font Awesome|branch"" STABILIZATION.m",40153,9592,96286894.0,48.143447,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,3375,3,12,codex,unknown,evorto-app/app,bash,exec_command,rg -n 'viewport|stable layouts|/admin/tax-rates|event-reviews|Tax Rates|Event Reviews|admin overview|/admin' tests/test-inventory.md STABILIZATION.md tests/specs src/app/admin helpers/testing -g '!**/,37849,10169,96221620.25,48.110810125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8194,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9584,96213776.0,48.106888,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8269,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""TODO|FIXME|still|remain|remaining|watchpoint|deferred|not covered|not generated|no mobile|blocked|Browser review|General|mobile|visual|horizontal|drift|stale|latest pushed|CI"" STABILIZATION.md ",40155,9575,96121031.25,48.060515625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8436,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9557,95942723.0,47.9713615,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8499,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9551,95882489.0,47.9412445,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8516,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9549,95862411.0,47.9312055,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8560,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40156,9544,95812216.0,47.906108,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8681,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""General|general|mobile|viewport|settings|Browser"" STABILIZATION.md tests/test-inventory.md tests/specs tests/docs src/app -g '!node_modules'",40155,9530,95669287.5,47.83464375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8546,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/runtime-preflight.spec.ts helpers/testing/stabilization-source.spec.ts && git diff --check,40069,9546,95624668.5,47.81233425,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8694,3,12,codex,unknown,evorto-app/app,bash,exec_command,cat /Users/hedde/.codex/plugins/cache/openai-bundled/browser/26.601.21317/skills/control-in-app-browser/SKILL.md,40132,9529,95604457.0,47.8022285,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,8773,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9520,95571280.0,47.78564,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,9132,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9481,95179759.0,47.5898795,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,9463,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26883816176 --job 79290480720 --log,40140,9445,94780575.0,47.3902875,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,9620,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '1,80p' PRODUCT.md && sed -n '1,120p' QUALITY.md && sed -n '3186,4005p' STABILIZATION.md",40153,9427,94630582.75,47.315291375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,9759,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""public-general|General viewport|general.*viewport|/legal|/events|routes|path:"" tests src/app STABILIZATION.md helpers/testing/stabilization-source.spec.ts -g '!**/*.map'",40154,9411,94472323.5,47.23616175,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,4598,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""viewport coverage checkpoint|members-hub|scanner|template categories|categories|create/:categoryId|not found|403|404|500|create-account"" STABILIZATION.md tests/test-inventory.md tests/specs hel",37651,10016,94278104.0,47.139052,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,10195,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9361,93975079.0,46.9875395,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,11018,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""General|general|mobile|viewport|Browser|TODO|deferred|placeholder|watchpoint|evidence drift|Current .*checkpoint|Review Next|manual"" STABILIZATION.md",40151,9265,92999753.75,46.499876875,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,11002,3,12,codex,unknown,evorto-app/app,bash,exec_command,"tmp_log=$(mktemp); gh run view 26884919968 --log > ""$tmp_log""; rg -n ""Resolve Neon parent branch|Prune expired Neon branches|Configure Font Awesome|Validate Font Awesome|Collect Docker logs|Stop Docke",40139,9267,92992028.25,46.496014125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,11190,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9244,92800516.0,46.400258,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,4634,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""neon|NEON|db-expiration|DELETE_BRANCH|NEON_LOCAL_BRANCH_TTL_HOURS|docker:|docker compose|docker compose down|cleanup|post|always\(\)|if: always|PARENT_BRANCH_ID"" .github helpers package.json do",36940,10012,92460820.0,46.23041,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,11535,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9199,92348761.0,46.1743805,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,11684,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""Current .*checkpoint|TODO|deferred|watchpoint|evidence drift|must|Review Next|General|viewport|Browser|blocked|Current readiness|Font Awesome|webServer|stale"" STABILIZATION.md",40151,9183,92176658.25,46.088329125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,11739,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9176,92117864.0,46.058932,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,11944,3,12,codex,unknown,evorto-app/app,bash,exec_command,"gh run view 26885980599 --repo evorto-app/app --log | rg -n ""Prune expired Neon|Stop Docker stack|cleanup_neon_branches|delete-neon-local-branches|No stale Neon|Removing leftover|docker compose down|P",40141,9151,91832572.75,45.916286375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,11749,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40012,9175,91777525.0,45.8887625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,11773,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40012,9172,91747516.0,45.873758,top_by_rent,codex|bash
cc0f3de4-3b06-47d4-bc8e-3752f9786504,2686,3,12,claude_code,human,TheurgicDuke771/DataQ,read,Read,/Users/arijit/Coding/Python/DataQ/login-v2.png,290570,1258,91384265.0,45.6921325,top_by_rent,claude_code|read
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,12187,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40065,9120,91348200.0,45.6741,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,12635,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""neonctl|neon_local|PARENT_BRANCH_ID|db-expiration|NEON_LOCAL_BRANCH_TTL_HOURS|docker:webserver|docker:start|docker:stop|docker compose|compose down|cleanup|post|always\(\)|FONT_AWESOME|Neon|bra",40154,9068,91029118.0,45.514559,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,12718,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9061,90963379.0,45.4816895,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,12736,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9059,90943301.0,45.4716505,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,12764,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9056,90913184.0,45.456592,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,12855,3,12,codex,unknown,evorto-app/app,bash,exec_command,gh run view 26886891772 --job 79301581834 --log,40141,9046,90778871.5,45.38943575,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,12937,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9037,90722443.0,45.3612215,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,12976,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9033,90682287.0,45.3411435,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,13162,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,9013,90481507.0,45.2407535,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,13424,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8981,90160259.0,45.0801295,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,13452,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts && git diff --check,40156,8977,90120103.0,45.0600515,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,13540,3,12,codex,unknown,evorto-app/app,bash,exec_command,"gh run view 26887502376 --log | rg -n ""Stop Docker stack|cleanup_neon|delete-neon-local|No Neon Local branch metadata|No stale Neon Local branches|Prune expired Neon|Validate Font Awesome|Process comp",40140,8965,89963775.0,44.9818875,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,13610,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""General|general|viewport|mobile|Browser|Material|glitch|overflow|nowrap|truncate|w-screen|custom-domain|impersonation|deferred|watchpoint|evidence drift|Review Next"" STABILIZATION.md tests/test",40156,8958,89929362.0,44.964681,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,13701,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit -- --include src/app/shared/components/design-token-usage.spec.ts --watch=false && bun run test:unit:server -- helpers/testing/stabilization-s,40153,8946,89802184.5,44.90109225,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,13898,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts && git diff --check,40156,8921,89557919.0,44.7789595,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,13878,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts && git diff --check,40096,8924,89454176.0,44.727088,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14026,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write && bun run lint && bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts && bun run test:e2e -- tests/specs/smoke/public-general-viewports.spec.ts --list && git,40125,8904,89318250.0,44.659125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14261,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8874,89086086.0,44.543043,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14350,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""General|viewport|visual|glitch|Material|mobile|coverage|guard|TODO|Review Next|Current .*checkpoint"" STABILIZATION.md tests/test-inventory.md helpers/testing/stabilization-source.spec.ts tests ",40156,8863,88975657.0,44.4878285,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,675,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""fab-fixed|app-root|router-outlet|bottom|safe-area|main|overflow-x|min-w|w-screen|100vw|padding"" src -g '*.scss' -g '*.css' -g '*.html' -g '*.ts'",33880,10503,88960410.0,44.480205,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14433,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8853,88875267.0,44.4376335,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14558,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8836,88704604.0,44.352302,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14630,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""material|Material|mat-|MDC|button|control|viewport|General|source coverage|source guard|no-glitch|clipped|covered|overflow|focus|tap|touch"" STABILIZATION.md tests/test-inventory.md helpers/test",40154,8826,88599801.0,44.2999005,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14679,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8819,88533941.0,44.2669705,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,10995,3,12,codex,unknown,evorto-app/app,bash,exec_command,python3 /Users/hedde/.codex/plugins/cache/openai-curated/github/83d1f0d2/skills/gh-fix-ci/scripts/inspect_pr_checks.py --repo . --pr 62 --max-lines 220 --context 35,38196,9268,88500132.0,44.250066,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,7493,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""Review Next|Recommended Cleanup Actions|Current .*checkpoint|remaining|out of scope|deferred|fixme|TODO|Browser|viewport|General|mobile"" STABILIZATION.md",36592,9664,88406272.0,44.203136,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14819,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8801,88353239.0,44.1766195,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14996,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8778,88122342.0,44.061171,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14962,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40067,8783,87977115.25,43.988557625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14976,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40063,8781,87948300.75,43.974150375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,15160,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""viewport|General|source guard|active-test|Neon|Font Awesome|Browser"" tests/test-inventory.md helpers/testing/stabilization-source.spec.ts helpers/testing/runtime-preflight.spec.ts",40154,8756,87897106.0,43.948553,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,15261,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8743,87770977.0,43.8854885,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,6412,3,12,codex,unknown,evorto-app/app,bash,exec_command,"gh run view 26881039163 --repo evorto-app/app --job 79280855841 --log | rg -n ""error|401|Font Awesome|npm.fontawesome|bun install|Install dependencies|Docker|Neon|Unauthorized|Forbidden""",35823,9799,87757394.25,43.878697125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,15955,3,12,codex,unknown,evorto-app/app,bash,write_stdin,,40140,8665,86953275.0,43.4766375,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16006,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8658,86917662.0,43.458831,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16088,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""TODO|TBD|Review Next|Current .*checkpoint|General|mobile|Browser|blocked|needs|should|remaining|deferred|not used|not reliable|requires a working app runtime"" STABILIZATION.md",40152,8648,86808624.0,43.404312,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16111,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""General settings|general-settings|public General|global-admin|viewport|320x740|390x844|1440x900|assertNoPageLayoutIssues|assertViewportMatrix"" tests helpers STABILIZATION.md",40154,8645,86782832.5,43.39141625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16110,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""test\.skip|\.skip\(|test\.fixme|\.fixme\(|@needs-|TODO|FIXME|pending|blocked|Browser was not used|requires a working app runtime"" tests helpers src STABILIZATION.md",40154,8645,86782832.5,43.39141625,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,14351,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '1960,2060p' STABILIZATION.md && sed -n '3638,4028p' STABILIZATION.md",39128,8863,86697866.0,43.348933,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16190,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8636,86696804.0,43.348402,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16283,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""legal|imprint|privacy|terms|403|500|not found|not-found|wildcard|\*\*|events|footer"" src/app tests/specs/smoke helpers/testing/stabilization-source.spec.ts",40154,8625,86582062.5,43.29103125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16334,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8619,86526141.0,43.2630705,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16372,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8615,86485985.0,43.2429925,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16464,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""General|viewport|mobile|Material|glitch|Browser was not used|requires a working app runtime|Keep .*aligned|remaining|Review Next|Current .*checkpoint|TODO|FIXME"" STABILIZATION.md tests/test-inv",40154,8603,86361215.5,43.18060775,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16480,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""neon|branch|db-expiration|NEON_LOCAL_BRANCH_TTL|PARENT_BRANCH_ID|cleanup|docker compose|post-action|always\(\)|trap"" .github scripts helpers tests package.json STABILIZATION.md",40154,8601,86341138.5,43.17056925,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16332,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40067,8619,86334368.25,43.167184125,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16352,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40063,8617,86305717.75,43.152858875,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16574,3,12,codex,unknown,evorto-app/app,bash,exec_command,"gh run view 26890456195 --log | rg -n ""Prune expired Neon|Stop Docker stack|Neon branch cleanup summary|No Neon Local branch metadata|Remove Font Awesome|Collect Docker logs|Upload Playwright|complete",40143,8594,86247235.5,43.12361775,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16662,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8583,86164737.0,43.0823685,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16759,3,12,codex,unknown,evorto-app/app,bash,exec_command,"gh run view 26890758839 --log | rg -n ""Validate Font Awesome|Prune expired Neon branches before E2E|Stop Docker stack|Prune expired Neon branches after E2E|Neon branch cleanup summary|No stale Neon Lo",40140,8571,86009985.0,43.0049925,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16798,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""TODO|Review Next|Browser Review Queue|mobile|viewport|General|visual|Material|glitch|not yet|remaining|follow-up|blocked"" STABILIZATION.md tests/test-inventory.md helpers/testing/stabilization-",40154,8567,85999829.5,42.99991475,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16908,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8552,85853528.0,42.926764,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,17006,3,12,codex,unknown,evorto-app/app,bash,exec_command,"sed -n '3200,3810p' STABILIZATION.md",40152,8540,85724520.0,42.86226,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,16877,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run test:unit:server -- helpers/testing/stabilization-source.spec.ts,40067,8556,85703313.0,42.8516565,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,17169,3,12,codex,unknown,evorto-app/app,bash,exec_command,bun run format:write,40156,8522,85552358.0,42.776179,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,17254,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""neon_local|NEON_LOCAL|DELETE_BRANCH|PARENT_BRANCH_ID|db-expiration|expiration|neonctl|neon branches|branch"" package.json .github docker-compose* helpers scripts src tests STABILIZATION.md",40154,8513,85457750.5,42.72887525,top_by_rent,codex|bash
019e8c4a-fce8-7c63-a3e9-08fd96884c12-e096ea147a34,17380,3,12,codex,unknown,evorto-app/app,bash,exec_command,"rg -n ""viewport|General|mobile|layout|page-layout|Visual|Browser"" tests/test-inventory.md QUALITY.md helpers/testing/stabilization-source.spec.ts",40153,8502,85345201.5,42.67260075,top_by_rent,codex|bash
