probe,session_id,agent,model,seq,tool_use_id,tool_kind,file_path,ext,json_bytes,string_leaf_chars,json_overhead_bytes,json_overhead_share,content_chars,n_newlines,n_quotes,indent_chars,newline_share,quote_share,indent_share
write,ec48fae0-26ba-4958-acf2-08a0644c73bf,claude_code,claude-opus-4-7,443,toolu_01N8mj4BPBNAnJjBwvSE1eAV,edit,/Users/soph/Work/entire/devenv/git-sync/internal/gitproto/smarthttp.go,go,474,376,98,0.20675105485232068,96,6,2,5,0.0625,0.020833333333333332,0.052083333333333336
write,ec48fae0-26ba-4958-acf2-08a0644c73bf,claude_code,claude-opus-4-7,784,toolu_012b2c7xkvh34bxzjDMwYxXZ,edit,/Users/soph/Work/entire/devenv/git-sync/internal/gitproto/smarthttp_test.go,go,191,118,73,0.38219895287958117,22,0,0,2,0.0,0.0,0.09090909090909091
write,ec8ec1c7-22d2-44b5-897a-4149ca372778,claude_code,claude-fable-5,251,toolu_01GNXz5meRfx4Y3SHm84P8bG,edit,/Users/ninawork/entire/devenv/cli/cmd/entire/cli/agent/registry.go,go,1500,1381,119,0.07933333333333334,1192,27,6,17,0.022651006711409395,0.0050335570469798654,0.014261744966442953
write,ec8ec1c7-22d2-44b5-897a-4149ca372778,claude_code,claude-fable-5,269,toolu_01RzoPtnAU8tMiATkm9yShSR,edit,/Users/ninawork/entire/devenv/cli/cmd/entire/cli/checkpoint/committed.go,go,918,714,204,0.2222222222222222,371,7,0,0,0.018867924528301886,0.0,0.0
write,ece33d9e-e94c-406a-9430-8aa787cb15c5,claude_code,claude-opus-4-7,660,toolu_01Tc2tdqza1axWo899njM9t8,edit,/Users/raman/projects/lock_code_manager/hacs.json,json,185,109,76,0.41081081081081083,30,0,4,2,0.0,0.13333333333333333,0.06666666666666667
write,ed083026-22f4-4e40-a81c-bd023ab3848c,claude_code,claude-opus-4-7,1801,toolu_01VaD129Wn2pBF4Shk61HVDY,edit,/Users/hutusi/workspace/ai/naive/agentcenter-nuxt/docs/features.md,md,1869,794,1075,0.5751738897806313,660,15,28,0,0.022727272727272728,0.04242424242424243,0.0
write,ed0a947c-ff45-488b-899b-633770020a5d,claude_code,claude-opus-4-8,996,toolu_01JEJGKTEncAEUQoPwzXyuMv,edit,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/review-review/cmd/entire/cli/review/cmd.go,go,395,267,128,0.3240506329113924,84,8,16,8,0.09523809523809523,0.19047619047619047,0.09523809523809523
write,ed0a947c-ff45-488b-899b-633770020a5d,claude_code,claude-opus-4-8,1012,toolu_01MrFBV7Yh7AXgvHVdDX26Zj,edit,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/review-review/cmd/entire/cli/review/picker_test.go,go,461,343,118,0.2559652928416486,124,8,14,7,0.06451612903225806,0.11290322580645161,0.056451612903225805
write,ed34baf6-e846-451c-bc52-48ce205eeeb0,claude_code,claude-sonnet-4-6,389,toolu_01NFtSmF7y93hSntouTdasWn,write,/Users/mae/Desktop/Develop/AgenticIDE/case-01-session-second/src/config.py,py,534,478,56,0.10486891385767791,404,15,12,28,0.03712871287128713,0.0297029702970297,0.06930693069306931
write,ed3df8ec-7d75-4b86-86f5-4ec8d01c8102,claude_code,claude-opus-4-6,2946,toolu_01TZ6XPghqpduph4hugWDopN,edit,/Users/marcus/conductor/workspaces/brain-v1/karachi/app/src/server/agents/observer/agent.ts,ts,595,514,81,0.1361344537815126,85,0,0,4,0.0,0.0,0.047058823529411764
write,ed432a47-ed47-4fe2-8cd0-017bb734ae6a,claude_code,claude-opus-4-7,466,toolu_01UmaqS9UaHSv4gihmUhkqoT,write,/Users/hutusi/workspace/ai/naive/agentcenter-nuxt/server/repositories/extensions.ts,ts,6490,6215,275,0.0423728813559322,6132,212,30,394,0.03457273320287019,0.004892367906066536,0.06425309849967384
write,ed738759-fd39-4abf-8580-f9bfc720dce7,claude_code,claude-opus-4-6,36,toolu_01DXyXFoqMUynMk86fXppcFS,edit,/Users/alex/workspace/cli/cmd/entire/cli/agent/external/external_test.go,go,501,412,89,0.17764471057884232,141,3,0,3,0.02127659574468085,0.0,0.02127659574468085
write,ed791c89-3b1f-46b9-8e56-2d948f24f0e5,claude_code,claude-opus-4-6,435,toolu_01SJ6SEPJSDN6v3v6HAr9vvp,edit,/Users/penso/.superset/worktrees/moltis/stealth-hovercraft/crates/skills/src/prompt_gen.rs,rs,513,427,86,0.16764132553606237,191,4,6,52,0.020942408376963352,0.031413612565445025,0.27225130890052357
write,ed791c89-3b1f-46b9-8e56-2d948f24f0e5,claude_code,claude-opus-4-6,518,toolu_01JuzQLk9oqy12Newkw1gHvw,edit,/Users/penso/.superset/worktrees/moltis/stealth-hovercraft/crates/tools/src/skill_tools.rs,rs,2722,2590,132,0.048493754592211606,1420,30,4,381,0.02112676056338028,0.0028169014084507044,0.26830985915492955
write,ed791c89-3b1f-46b9-8e56-2d948f24f0e5,claude_code,claude-opus-4-6,795,toolu_01Vqi3nGZ6sAwk5RF7S6UHbq,edit,/Users/penso/.superset/worktrees/moltis/stealth-hovercraft/crates/skills/src/bundled.rs,rs,2801,2653,148,0.052838272045697965,1353,36,6,384,0.026607538802660754,0.004434589800443459,0.2838137472283814
write,ed791c89-3b1f-46b9-8e56-2d948f24f0e5,claude_code,claude-opus-4-6,2901,toolu_01K1auUFig6QRi9E79WFWxre,edit,/Users/penso/.superset/worktrees/moltis/stealth-hovercraft/crates/tools/src/skill_tools/read_ops.rs,rs,817,714,103,0.12607099143206854,332,7,12,56,0.02108433734939759,0.03614457831325301,0.1686746987951807
write,ed80b65d-9ba6-42c1-bcf1-89ed4c4519f3,claude_code,claude-fable-5,58,toolu_01HZGmMvx11e1ppDZEwjW3fx,write,/tmp/bb-shot/shot.mjs,js,1574,1502,72,0.045743329097839895,1481,43,0,16,0.02903443619176232,0.0,0.010803511141120865
write,ed80b65d-9ba6-42c1-bcf1-89ed4c4519f3,claude_code,claude-fable-5,214,toolu_01C9B6rVTaSjVsNTYdZdSt8r,write,/Users/goose-guest/Documents/work/planetfall-seed-signalkit/src/titleScreen.js,js,4922,4634,288,0.05851279967492889,4556,139,118,464,0.030509218612818263,0.025899912203687446,0.10184372256365233
write,ed80b65d-9ba6-42c1-bcf1-89ed4c4519f3,claude_code,claude-fable-5,292,toolu_01Hgt647djvHtogPzbgFsL2y,edit,/Users/goose-guest/Documents/work/planetfall-seed-signalkit/PLAN.md,md,1438,1332,106,0.0737134909596662,1230,20,2,0,0.016260162601626018,0.0016260162601626016,0.0
write,ed870914-d922-4f75-a6b0-5871f5bd9552,claude_code,claude-opus-4-7,2933,toolu_01PTgaKuR67fhVNdHWA5k1ig,edit,/Users/pc035860/code/agent-tail/src/interactive/display-controller.ts,ts,858,773,85,0.09906759906759907,468,10,0,20,0.021367521367521368,0.0,0.042735042735042736
write,eda8bbf1-4349-4247-b585-58c88dfe20f9,claude_code,claude-opus-4-6,59,toolu_012CzWuNrNShNzYniLt4evuW,edit,/Users/pepe/Library/CloudStorage/OneDrive-TV2DANMARK/Dokumenter/GitHub/pskoett-skills/.claude/skills/context-surfing/SKILL.md,md,260,192,68,0.26153846153846155,35,0,0,0,0.0,0.0,0.0
write,eda8bbf1-4349-4247-b585-58c88dfe20f9,claude_code,claude-opus-4-6,150,toolu_01926Vi6c5ZBqXhttJWyzaKu,edit,/Users/pepe/Library/CloudStorage/OneDrive-TV2DANMARK/Dokumenter/GitHub/pskoett-skills/skills/context-surfing/SKILL.md,md,975,894,81,0.08307692307692308,461,7,0,0,0.015184381778741865,0.0,0.0
write,edac4f64-7334-4ef7-8f28-386a7a9a66cd,claude_code,claude-opus-4-6,296,toolu_019THzF4KgCdcX13Xozo5hP7,edit,/Users/pc035860/code/cee/Cee/Controllers/ImageViewController.swift,other,1007,869,138,0.13704071499503476,518,10,0,84,0.019305019305019305,0.0,0.16216216216216217
write,edc5f865-184c-47ec-a4a1-2e4475dd0971,claude_code,claude-opus-4-6,128,toolu_01SkAQnF9KbAARU3WgGgeecK,edit,/Users/ninawork/entire/devenv/cli/cmd/entire/cli/migrate_test.go,go,254,187,67,0.2637795275590551,65,0,0,0,0.0,0.0,0.0
write,edd39954-7571-4c86-9ebc-20138bd5f473,claude_code,claude-opus-4-6,266,toolu_01LgEXZB8tnvY3f2pqaaYXTh,edit,/Users/tass/Projects/tokens/src/test/kotlin/TokenTest.kt,other,1362,1258,104,0.0763582966226138,538,18,0,128,0.03345724907063197,0.0,0.2379182156133829
write,ee0d7a1d-23ae-43bd-b4da-7d6057789e5f,claude_code,claude-opus-4-6,617,toolu_01Bvdb4A6DHE8tJFSfC8Ehvx,edit,/Users/penso/.superset/worktrees/moltis/fir-author/crates/telegram/src/bot.rs,rs,1704,1608,96,0.056338028169014086,925,16,4,96,0.017297297297297298,0.004324324324324324,0.10378378378378378
write,ee0d7a1d-23ae-43bd-b4da-7d6057789e5f,claude_code,claude-opus-4-6,976,toolu_012oNbAXmEVBtcZ3ZGY1xePv,edit,/Users/penso/.superset/worktrees/moltis/fir-author/crates/common/src/http_client.rs,rs,1005,901,104,0.10348258706467661,785,22,6,88,0.02802547770700637,0.007643312101910828,0.11210191082802548
write,ee1798d5-f3d8-4826-afaf-9f07edd8802a,claude_code,claude-opus-4-7,124,toolu_01CxGboJ3CiPGLvktwWMwpgu,edit,/Users/soph/Work/entire/devenv/cli_experiments/cmd/entire/cli/execx/killoncancel_unix_test.go,go,319,242,77,0.2413793103448276,72,0,4,1,0.0,0.05555555555555555,0.013888888888888888
write,ee5f5543-9f88-4838-b7fd-7e9ec9bf1398,claude_code,claude-opus-4-7,1356,toolu_01NeqbzBsPMco5tmXmWwwrfY,write,/home/chris/develop/open_source/sphinx-need-sysml/tests/test_uc_directive.py,py,2479,2285,194,0.0782573618394514,2209,59,106,284,0.026708918062471707,0.04798551380715256,0.12856496152105024
write,ee5f5543-9f88-4838-b7fd-7e9ec9bf1398,claude_code,claude-opus-4-7,3212,toolu_01EaFUq2g8AKvry6zzGZy2Gb,edit,/home/chris/develop/open_source/sphinx-need-sysml/sphinxcontrib/sysml/svg_templates.py,py,4964,4640,324,0.0652699435938759,3492,78,86,118,0.022336769759450172,0.024627720504009163,0.03379152348224513
write,ef324e8c-8832-4837-8183-bec6f1e417f7,claude_code,claude-opus-4-7,193,toolu_01RhdRxDzQzSuR7UeVrTCJNG,edit,/Users/peytonmontei/Documents/entire/devenv/entireio/cli/.worktrees/review-fix-2/cmd/entire/cli/review/scope.go,go,792,717,75,0.0946969696969697,319,4,0,0,0.012539184952978056,0.0,0.0
write,ef571d18-ac40-48c2-84f2-c41578585363,claude_code,claude-opus-4-7,159,toolu_01G3uoqzkjheC4dmfv3rBdyw,edit,/Users/danobrien/code/family-schedule-app/web-backend/trips/services/region_snapshot.py,py,1814,1676,138,0.07607497243660419,866,24,14,112,0.02771362586605081,0.016166281755196306,0.12933025404157045
write,ef5a3226-b94d-4bcd-9e8e-d6b1c4817290,claude_code,claude-opus-4-8,538,toolu_01PfrSVGhbVtqwfzYEr6v1Nj,edit,/Users/arijit/Coding/Python/DataQ/docs/progress.md,md,1795,1691,104,0.057938718662952644,878,0,0,0,0.0,0.0,0.0
write,ef5a3226-b94d-4bcd-9e8e-d6b1c4817290,claude_code,claude-opus-4-8,806,toolu_01Tpdk4F696M8c4VC9juea6V,edit,/Users/arijit/Coding/Python/DataQ/frontend/src/pages/SuiteNew.tsx,tsx,876,797,79,0.09018264840182648,397,6,0,0,0.015113350125944584,0.0,0.0
write,ef5a3226-b94d-4bcd-9e8e-d6b1c4817290,claude_code,claude-opus-4-8,1130,toolu_015sEQS7rcGpcqydr14ggJ8X,edit,/Users/arijit/Coding/Python/DataQ/frontend/src/pages/ConnectionNew.tsx,tsx,1649,1525,124,0.07519708914493632,763,22,6,154,0.028833551769331587,0.007863695937090432,0.2018348623853211
write,ef5a3226-b94d-4bcd-9e8e-d6b1c4817290,claude_code,claude-opus-4-8,1725,toolu_01NhgRwRVbceuJHvZYt5TVXC,write,/Users/arijit/.claude/projects/-Users-arijit-Coding-Python-DataQ/memory/feedback_issue_milestone.md,md,2170,2089,81,0.03732718894009217,1990,22,12,6,0.011055276381909548,0.006030150753768844,0.003015075376884422
write,ef5a3226-b94d-4bcd-9e8e-d6b1c4817290,claude_code,claude-opus-4-8,1938,toolu_01AaZFpfFy11CRTFsFvx5Ptz,edit,/Users/arijit/Coding/Python/DataQ/README.md,md,422,346,76,0.18009478672985782,157,0,0,0,0.0,0.0,0.0
write,ef72fca5-3c40-4b27-8c4f-bde088970e07,claude_code,claude-opus-4-6,186,toolu_01XRGU4NKsMvjC1J1AyS7yHN,write,/Users/marcus/conductor/workspaces/brain-v1/houston-v1/docs/ux/observer-llm-reasoning/journey-semantic-verification.yaml,yaml,4237,4091,146,0.03445834316733538,3971,117,0,540,0.029463611181062704,0.0,0.13598589775875095
write,f005ef1b-e9d5-4e10-addb-031d72889f43,claude_code,claude-opus-4-6,332,toolu_01NM79jUR2ETQDa9RnwLQYZL,edit,/Users/penso/.superset/worktrees/moltis/dark-action/crates/discord/src/config.rs,rs,395,322,73,0.1848101265822785,180,3,2,0,0.016666666666666666,0.011111111111111112,0.0
write,f007f8e0-8e15-49f8-9b78-ca4730e9a56f,claude_code,claude-opus-4-7,1785,toolu_01UYVEHjVEw6a9auuMdstNxw,edit,/Users/raman/conductor/workspaces/lock_code_manager/bilbao/custom_components/lock_code_manager/providers/zwave_js.py,py,3133,2992,141,0.045004787743376955,1169,22,6,164,0.018819503849443968,0.0051325919589392645,0.14029084687767324
write,f007f8e0-8e15-49f8-9b78-ca4730e9a56f,claude_code,claude-opus-4-7,2348,toolu_01SHpmiY1GhU3QCPUxgdwEWm,edit,/Users/raman/conductor/workspaces/lock_code_manager/bilbao/tests/providers/test_seam.py,py,228,160,68,0.2982456140350877,42,0,0,0,0.0,0.0,0.0
write,f007f8e0-8e15-49f8-9b78-ca4730e9a56f,claude_code,claude-opus-4-7,2513,toolu_01A1aQxrJLPkTRmLfC6Q2BGh,edit,/Users/raman/conductor/workspaces/lock_code_manager/bilbao/custom_components/lock_code_manager/providers/_base.py,py,3108,2945,163,0.05244530244530245,2080,50,22,432,0.02403846153846154,0.010576923076923078,0.2076923076923077
write,f007f8e0-8e15-49f8-9b78-ca4730e9a56f,claude_code,claude-opus-4-7,3367,toolu_015xJjDmLgUCPwhrJ3xdrrg6,write,/Users/raman/.claude/projects/-Users-raman-projects-lock-code-manager/memory/project_zwave_js_uc_delete_value_db_asymmetry.md,md,3577,3484,93,0.025999440872239307,3359,30,16,2,0.008931229532598988,0.004763322417386127,0.0005954153021732659
write,f007f8e0-8e15-49f8-9b78-ca4730e9a56f,claude_code,claude-opus-4-7,4573,toolu_012Y9ArrdLemnwcT9o4bEo1R,edit,/Users/raman/.claude/projects/-Users-raman-projects-lock-code-manager/memory/project_user_tag_idempotency.md,md,2365,2265,100,0.042283298097251586,1542,14,2,0,0.009079118028534372,0.0012970168612191958,0.0
write,f007f8e0-8e15-49f8-9b78-ca4730e9a56f,claude_code,claude-opus-4-7,6219,toolu_01R9HoyTArP26MSmCssf95r2,edit,/Users/raman/projects/lock_code_manager/tests/providers/matter/test_e2e.py,py,2138,1968,170,0.07951356407857811,929,21,30,244,0.022604951560818085,0.03229278794402583,0.26264800861141013
write,f007f8e0-8e15-49f8-9b78-ca4730e9a56f,claude_code,claude-opus-4-7,6838,toolu_01Xpcge9n4vP7BEFcLiphGii,edit,/Users/raman/projects/lock_code_manager/custom_components/lock_code_manager/providers/matter.py,py,1485,1376,109,0.0734006734006734,660,16,6,168,0.024242424242424242,0.00909090909090909,0.2545454545454545
write,f007f8e0-8e15-49f8-9b78-ca4730e9a56f,claude_code,claude-opus-4-7,8546,toolu_01LDg3YnRPxV3yDxcyQZNas1,edit,/Users/raman/projects/lock_code_manager/tests/providers/schlage/test_provider.py,py,616,516,100,0.16233766233766234,215,2,14,36,0.009302325581395349,0.06511627906976744,0.16744186046511628
write,f012439c-5bfb-42a7-bd2e-6399c77c9f36,claude_code,claude-opus-4-6,512,toolu_01QADachomBgGcWC9ZXe68Yv,edit,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-push-logic/cmd/entire/cli/checkpoint/v2_store_test.go,go,223,156,67,0.3004484304932735,23,0,0,0,0.0,0.0,0.0
write,f012439c-5bfb-42a7-bd2e-6399c77c9f36,claude_code,claude-opus-4-6,1180,toolu_01PrDpN5ubvTaWjwhRyFVM81,edit,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-push-logic/cmd/entire/cli/checkpoint/v2_read.go,go,400,316,84,0.21,111,1,6,2,0.009009009009009009,0.05405405405405406,0.018018018018018018
write,f012439c-5bfb-42a7-bd2e-6399c77c9f36,claude_code,claude-opus-4-6,2072,toolu_018d3QTTXZXDMMW7Re6fSLWC,edit,/Users/pfleidi/entire/cli/.worktrees/feat/checkpoints-v2-push-logic/cmd/entire/cli/checkpoint/v2_store.go,go,845,750,95,0.11242603550295859,401,8,2,7,0.0199501246882793,0.004987531172069825,0.017456359102244388
write,f02270cc-e9ef-4ef2-8c3e-9a8bc08845d4,claude_code,claude-opus-4-6,188,toolu_018rhGAVVCvugkv82iLemh3h,edit,/home/armel/Projects/OSS/bmad-module-skill-forge/src/workflows/create-skill/steps-c/step-03-extract.md,md,1784,1681,103,0.05773542600896861,1121,12,2,9,0.010704727921498661,0.001784121320249777,0.008028545941123996
write,f04e7655-d5ec-4ee1-a16b-d77986c4df98,claude_code,claude-sonnet-4-5-20250929,146,toolu_01Ugc9NERGiruauC57jNZc2P,write,/Users/himankdave/Documents/code/personal-gh/trivivo/docs/DESIGN/pages.md,md,6571,6119,452,0.06878709481053112,6046,119,2,32,0.019682434667548793,0.0003307972213033411,0.005292755540853457
write,f04ebaed-f5fb-400a-ab5c-e03edebe612a,claude_code,claude-opus-4-6,103,toolu_01NQpauLNnd81B8wq8R6HaRG,edit,/Users/marcus/conductor/workspaces/brain-v1/london/tests/acceptance/cli-proxy-setup/cli-proxy-token-endpoint.test.ts,ts,1852,1743,109,0.058855291576673865,781,16,4,48,0.020486555697823303,0.005121638924455826,0.06145966709346991
write,f04ebaed-f5fb-400a-ab5c-e03edebe612a,claude_code,claude-opus-4-6,796,toolu_016MroZbFF2LhNXrsv1KDdPN,edit,/Users/marcus/conductor/workspaces/brain-v1/london/tests/acceptance/cli-proxy-setup/cli-proxy-test-kit.ts,ts,278,210,68,0.2446043165467626,56,0,0,0,0.0,0.0,0.0
write,f04ebaed-f5fb-400a-ab5c-e03edebe612a,claude_code,claude-opus-4-6,809,toolu_0192Cc6vKJM6qfaUpzq2FFQt,edit,/Users/marcus/conductor/workspaces/brain-v1/london/tests/acceptance/cli-proxy-setup/cli-proxy-test-kit.ts,ts,213,146,67,0.3145539906103286,24,0,0,0,0.0,0.0,0.0
write,f08b75e5-4849-44a2-ba40-07bf2d15dee1,claude_code,claude-opus-4-6,80,toolu_0135LGXyMTF9sagnA5MMoeUX,edit,/Users/blittle/dev/pressy/packages/pressy/src/config.ts,ts,273,200,73,0.2673992673992674,28,0,0,0,0.0,0.0,0.0
write,f09837a1-5dbc-406d-b1a9-e6c0cdefa810,claude_code,claude-opus-4-6,2246,toolu_011aGBCDpGtnxx5X3Wbxfw3B,edit,/Users/evisdrenova/code/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_condensation.go,go,5765,5265,500,0.08673026886383348,2976,75,28,151,0.025201612903225805,0.009408602150537635,0.050739247311827954
write,f09837a1-5dbc-406d-b1a9-e6c0cdefa810,claude_code,claude-opus-4-6,2254,toolu_01GprqcmJ7BwwS57r3DRYAzx,edit,/Users/evisdrenova/code/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_condensation.go,go,2625,2483,142,0.05409523809523809,1458,30,0,25,0.0205761316872428,0.0,0.017146776406035666
write,f09837a1-5dbc-406d-b1a9-e6c0cdefa810,claude_code,claude-opus-4-6,2269,toolu_015YLgD8ker9H3yzsWxzS34B,edit,/Users/evisdrenova/code/entire/devenv/cli/cmd/entire/cli/strategy/manual_commit_condensation.go,go,365,290,75,0.2054794520547945,120,2,0,4,0.016666666666666666,0.0,0.03333333333333333
write,f0adf58b-8d9f-4a8e-ab26-e976978cd59d,claude_code,claude-opus-4-7,116,toolu_01XhmK91aB9zjofb7vveggW2,edit,/workspaces/claude-in-docker/LessonAgent/src/server.ts,ts,6875,6502,373,0.05425454545454545,3463,110,50,500,0.031764366156511695,0.014438348252959862,0.14438348252959862
write,f0e2cc8f-b19d-419a-a596-7fdf2e9759ed,claude_code,claude-opus-4-6,374,toolu_01GHWav46Dq9HyBRY82hoCWm,write,/Users/ajaxdavis/repos/tpmjs/tpmjs/apps/web/src/app/api/sync/execution-rollup/route.ts,ts,4997,4806,191,0.03822293376025615,4720,162,0,776,0.034322033898305085,0.0,0.16440677966101694
write,f0e2cc8f-b19d-419a-a596-7fdf2e9759ed,claude_code,claude-opus-4-6,2154,toolu_0114r9JdxH3tgHNXQrZANNk3,edit,/Users/ajaxdavis/repos/tpmjs/tpmjs/packages/ui/src/Icon/icons.ts,ts,427,350,77,0.18032786885245902,130,4,0,12,0.03076923076923077,0.0,0.09230769230769231
write,f1044880-f862-49ed-af7e-1362c0f6d4eb,claude_code,claude-sonnet-4-6,129,toolu_01AGUwagEVqGWQUEJzq9xBTL,edit,/Users/hutusi/workspace/ai/naive/amytis-claude-review/src/layouts/SimpleLayout.tsx,tsx,201,134,67,0.3333333333333333,25,0,0,0,0.0,0.0,0.0
write,f10c6150-1e63-4a64-baf6-71b4b690f3e5,claude_code,claude-opus-4-6,74,toolu_01URGH9AvQih2VGgBPkFJQwD,write,/home/felt/PycharmProjects/s2morrow/bin/e2e-devnet.sh,other,3674,2948,726,0.19760479041916168,2895,97,130,112,0.033506044905008636,0.044905008635578586,0.0386873920552677
write,f121323c-d69f-4896-b4bd-8826347073cf,claude_code,claude-opus-4-6,853,toolu_011EHjMUVKhXZx7J55JqdAkk,edit,/Users/penso/.superset/worktrees/moltis/claude/plan-browser-viewing-HOHno/crates/gateway/src/services.rs,rs,2685,2555,130,0.048417132216014895,1413,36,0,212,0.025477707006369428,0.0,0.15003538570417552
write,f121323c-d69f-4896-b4bd-8826347073cf,claude_code,claude-opus-4-6,1010,toolu_01EXCbYLZbE2tNc6WfFqjzcz,edit,/Users/penso/.superset/worktrees/moltis/claude/plan-browser-viewing-HOHno/crates/web/src/assets/js/page-browser.js,js,774,634,140,0.18087855297157623,208,8,2,17,0.038461538461538464,0.009615384615384616,0.08173076923076923
write,f121323c-d69f-4896-b4bd-8826347073cf,claude_code,claude-opus-4-6,4132,toolu_015nuYwy256nHto87mN494di,edit,/Users/penso/.superset/worktrees/moltis/claude/plan-browser-viewing-HOHno/crates/browser/src/manager.rs,rs,579,500,79,0.13644214162348878,213,6,0,104,0.028169014084507043,0.0,0.48826291079812206
write,f121323c-d69f-4896-b4bd-8826347073cf,claude_code,claude-opus-4-6,4242,toolu_01Q5KdJT2bHJc1T8HaSvMyFB,edit,/Users/penso/.superset/worktrees/moltis/claude/plan-browser-viewing-HOHno/crates/browser/src/pool.rs,rs,996,897,99,0.09939759036144578,432,7,10,48,0.016203703703703703,0.023148148148148147,0.1111111111111111
write,f16cdd69-67a1-4f75-ac82-ac8267ca01f3,claude_code,claude-sonnet-4-6,176,toolu_012W9ri4e9ppKFEVaF5WtNvd,edit,/Users/melagiri/Workspace/codeInsights/code-insights/docs/superpowers/specs/2026-05-05-codebase-knowledge-design.md,md,577,495,82,0.14211438474870017,218,7,0,0,0.03211009174311927,0.0,0.0
write,f1bd017b-0e38-4833-863c-e8854f968bfb,claude_code,claude-opus-4-8,368,toolu_01GTurhjefbEbeLWwg7EMed4,edit,/home/gregz/cp/panopt/crates/panopt-core/src/state.rs,rs,335,258,77,0.2298507462686567,120,3,2,76,0.025,0.016666666666666666,0.6333333333333333
write,f1bd017b-0e38-4833-863c-e8854f968bfb,claude_code,claude-opus-4-8,510,toolu_01EAWybHiD6WQmzjfbZQk7in,edit,/home/gregz/cp/panopt/crates/panopt/src/viewer.rs,rs,427,351,76,0.17798594847775176,166,2,2,40,0.012048192771084338,0.012048192771084338,0.24096385542168675
write,f1bd017b-0e38-4833-863c-e8854f968bfb,claude_code,claude-opus-4-8,691,toolu_016zUmqdK7yFfigQoPpuiExX,edit,/home/gregz/cp/panopt/crates/panopt/src/viewer.rs,rs,684,603,81,0.11842105263157894,369,6,2,56,0.016260162601626018,0.005420054200542005,0.15176151761517614
write,f1bd017b-0e38-4833-863c-e8854f968bfb,claude_code,claude-opus-4-8,709,toolu_013fb1LNxx7mVookBAPK5efc,edit,/home/gregz/cp/panopt/crates/panopt-zellij/src/main.rs,rs,418,342,76,0.18181818181818182,143,2,2,40,0.013986013986013986,0.013986013986013986,0.27972027972027974
write,f1bd017b-0e38-4833-863c-e8854f968bfb,claude_code,claude-opus-4-8,1513,toolu_01HUgv7xsmfhoaYLgc2LCKVr,edit,/home/gregz/cp/panopt/crates/panopt/src/mcp_proxy.rs,rs,2005,1835,170,0.08478802992518704,1401,28,48,228,0.01998572448251249,0.034261241970021415,0.16274089935760172
write,f1bd017b-0e38-4833-863c-e8854f968bfb,claude_code,claude-opus-4-8,1895,toolu_01So3HvCfHu4dKUSULA6H2J8,edit,/home/gregz/cp/panopt/crates/panopt/src/process.rs,rs,824,737,87,0.10558252427184465,0,0,0,0,0.0,0.0,0.0
write,f1d62e94-2153-4efe-8b95-b8726d5a766c,claude_code,claude-opus-4-6,271,toolu_018kG6j2KCMVV6H9mSJvfnms,edit,/Users/melagiri/Workspace/codeInsights/code-insights-web/src/content/docs/guides/claude-code-setup.mdx,other,638,570,68,0.10658307210031348,282,0,0,0,0.0,0.0,0.0
write,f1e67026-f5b1-40d2-b0c7-fe402c16c073,claude_code,claude-opus-4-6,118,toolu_015BrdD8xvgTaBYpPeQ7jpTy,edit,/Users/cyyeh/Desktop/duckdb-data-agent/frontend/src/components/SkillsPanel.css,other,347,270,77,0.2219020172910663,98,5,0,8,0.05102040816326531,0.0,0.08163265306122448
write,f216939b-eefe-49a7-8193-a7403482ab57,claude_code,claude-opus-4-6,67,toolu_013ecCTrB5gAMafFS69QpCzu,edit,/Users/penso/.superset/worktrees/moltis/uncovered-kip/crates/tools/src/cron_tool.rs,rs,625,545,80,0.128,246,4,2,24,0.016260162601626018,0.008130081300813009,0.0975609756097561
write,f264b2e3-75c8-43e1-b686-78c73100d3cc,claude_code,claude-opus-4-7,440,toolu_015rexCRMLkQoQTF9ubiMP5d,edit,/Users/alisha/.marvin/worktrees/cli/entire-labs-investigate/cmd/entire/cli/gitrepo/alternates_fs.go,go,415,345,70,0.1686746987951807,104,1,0,0,0.009615384615384616,0.0,0.0
write,f2707fb4-9582-4986-8999-f84ff5395978,claude_code,claude-opus-4-6,258,toolu_01RQ8YvdYqPgC7zAAuBv43Vx,edit,/Users/michael/Code/cipher-box/apps/web/src/hooks/useDropUpload.ts,ts,360,290,70,0.19444444444444445,117,1,0,20,0.008547008547008548,0.0,0.17094017094017094
write,f2707fb4-9582-4986-8999-f84ff5395978,claude_code,claude-opus-4-6,443,toolu_0162n3sTkE974KDhDqvYLSv9,edit,/Users/michael/Code/cipher-box/.planning/STATE.md,md,339,270,69,0.20353982300884957,111,0,0,0,0.0,0.0,0.0
write,f2bbdb04-1947-4c21-a483-883832a11827,claude_code,claude-opus-4-6,48,toolu_01SWV3mV839nZJxCnDgkgHbs,write,/Users/jeevanpillay/Code/@lightfastai/lightfast/thoughts/shared/research/2026-04-05-observability-architecture-complete.md,md,39579,36628,2951,0.07455974127693979,36506,628,62,136,0.01720265161891196,0.0016983509560072317,0.0037254150002739277
